dir,image_size,repo_id,transform,distance_metric,file,distance,distance_pos,is_real,complexity
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0016.png,-0.0240325927734375,0.0240325927734375,False,0.131103515625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0017.png,-0.0179443359375,0.0179443359375,False,0.075927734375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0018.png,-0.0205535888671875,0.0205535888671875,False,0.1309814453125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0019.png,-0.0159759521484375,0.0159759521484375,False,0.135498046875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0020.png,-0.0300140380859375,0.0300140380859375,False,0.0552978515625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0021.png,-0.0251312255859375,0.0251312255859375,False,0.11724853515625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0022.png,-0.0210113525390625,0.0210113525390625,False,0.21142578125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0023.png,-0.0114288330078125,0.0114288330078125,False,0.0887451171875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0024.png,-0.0263519287109375,0.0263519287109375,False,0.1591796875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0025.png,-0.022247314453125,0.022247314453125,False,0.055694580078125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0026.png,-0.0186004638671875,0.0186004638671875,False,0.2080078125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0027.png,-0.042083740234375,0.042083740234375,False,0.042572021484375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0028.png,-0.038665771484375,0.038665771484375,False,0.08465576171875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0029.png,-0.028106689453125,0.028106689453125,False,0.10943603515625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0030.png,-0.0310211181640625,0.0310211181640625,False,0.179931640625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0031.png,-0.0274658203125,0.0274658203125,False,0.22509765625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0032.png,-0.013275146484375,0.013275146484375,False,0.148681640625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0033.png,-0.0194244384765625,0.0194244384765625,False,0.1982421875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0034.png,-0.01690673828125,0.01690673828125,False,0.09521484375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0035.png,-0.0228271484375,0.0228271484375,False,0.2109375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0036.png,-0.0202789306640625,0.0202789306640625,False,0.1968994140625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0037.png,-0.018402099609375,0.018402099609375,False,0.06732177734375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0038.png,-0.0251007080078125,0.0251007080078125,False,0.1378173828125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0039.png,-0.01425933837890625,0.01425933837890625,False,0.0933837890625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0040.png,-0.0262451171875,0.0262451171875,False,0.06390380859375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0041.png,-0.0269622802734375,0.0269622802734375,False,0.136474609375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0042.png,-0.022613525390625,0.022613525390625,False,0.174560546875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0043.png,-0.0173492431640625,0.0173492431640625,False,0.061676025390625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0044.png,-0.029449462890625,0.029449462890625,False,0.199951171875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0045.png,-0.0171356201171875,0.0171356201171875,False,0.0643310546875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0046.png,-0.02178955078125,0.02178955078125,False,0.2105712890625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0047.png,-0.019775390625,0.019775390625,False,0.1490478515625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0048.png,-0.020263671875,0.020263671875,False,0.08880615234375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0049.png,-0.0224761962890625,0.0224761962890625,False,0.13525390625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0050.png,-0.02252197265625,0.02252197265625,False,0.09503173828125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0051.png,-0.02392578125,0.02392578125,False,0.2384033203125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0052.png,-0.0191192626953125,0.0191192626953125,False,0.1416015625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0053.png,-0.021392822265625,0.021392822265625,False,0.18359375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0054.png,-0.0162200927734375,0.0162200927734375,False,0.08013916015625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0055.png,-0.0271759033203125,0.0271759033203125,False,0.19970703125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0056.png,-0.02313232421875,0.02313232421875,False,0.177001953125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0057.png,-0.0185546875,0.0185546875,False,0.09539794921875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0058.png,-0.0225372314453125,0.0225372314453125,False,0.12939453125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0059.png,-0.0250091552734375,0.0250091552734375,False,0.08514404296875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0060.png,-0.02410888671875,0.02410888671875,False,0.1136474609375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0061.png,-0.0296630859375,0.0296630859375,False,0.107177734375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0062.png,-0.0193939208984375,0.0193939208984375,False,0.180908203125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0063.png,-0.01178741455078125,0.01178741455078125,False,0.062103271484375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0064.png,-0.032073974609375,0.032073974609375,False,0.186767578125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0065.png,-0.01226043701171875,0.01226043701171875,False,0.075927734375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0066.png,-0.02032470703125,0.02032470703125,False,0.2286376953125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0067.png,-0.0265045166015625,0.0265045166015625,False,0.1055908203125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0068.png,-0.0419921875,0.0419921875,False,0.08685302734375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0069.png,-0.02587890625,0.02587890625,False,0.1229248046875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0070.png,-0.019256591796875,0.019256591796875,False,0.147216796875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0071.png,-0.02685546875,0.02685546875,False,0.2403564453125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0072.png,-0.0166778564453125,0.0166778564453125,False,0.136962890625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0073.png,-0.01922607421875,0.01922607421875,False,0.212646484375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0074.png,-0.0189056396484375,0.0189056396484375,False,0.074951171875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0075.png,-0.02655029296875,0.02655029296875,False,0.1905517578125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0076.png,-0.025299072265625,0.025299072265625,False,0.1868896484375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0077.png,-0.0154876708984375,0.0154876708984375,False,0.0623779296875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0078.png,-0.024505615234375,0.024505615234375,False,0.12176513671875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0079.png,-0.01323699951171875,0.01323699951171875,False,0.1380615234375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0080.png,-0.032989501953125,0.032989501953125,False,0.0989990234375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0081.png,-0.027069091796875,0.027069091796875,False,0.174560546875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0082.png,-0.019927978515625,0.019927978515625,False,0.1785888671875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0083.png,-0.01328277587890625,0.01328277587890625,False,0.07098388671875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0084.png,-0.0307159423828125,0.0307159423828125,False,0.19140625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0085.png,-0.0260772705078125,0.0260772705078125,False,0.049560546875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0086.png,-0.0197296142578125,0.0197296142578125,False,0.17236328125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0087.png,-0.037567138671875,0.037567138671875,False,0.0273284912109375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0088.png,-0.036346435546875,0.036346435546875,False,0.06591796875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0089.png,-0.029510498046875,0.029510498046875,False,0.10968017578125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0090.png,-0.0183258056640625,0.0183258056640625,False,0.14208984375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0091.png,-0.02484130859375,0.02484130859375,False,0.2293701171875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0092.png,-0.0157928466796875,0.0157928466796875,False,0.1341552734375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0093.png,-0.020294189453125,0.020294189453125,False,0.1971435546875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0094.png,-0.017578125,0.017578125,False,0.09759521484375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0095.png,-0.026641845703125,0.026641845703125,False,0.1932373046875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0096.png,-0.02935791015625,0.02935791015625,False,0.1767578125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0097.png,-0.02008056640625,0.02008056640625,False,0.0947265625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0098.png,-0.02130126953125,0.02130126953125,False,0.1331787109375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0099.png,-0.0185546875,0.0185546875,False,0.091064453125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0100.png,-0.0226287841796875,0.0226287841796875,False,0.099609375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0101.png,-0.0189361572265625,0.0189361572265625,False,0.12445068359375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0102.png,-0.0224609375,0.0224609375,False,0.17626953125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0103.png,-0.02197265625,0.02197265625,False,0.08544921875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0104.png,-0.027496337890625,0.027496337890625,False,0.18017578125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0105.png,-0.041107177734375,0.041107177734375,False,0.043548583984375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0106.png,-0.0205078125,0.0205078125,False,0.208251953125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0107.png,-0.026336669921875,0.026336669921875,False,0.1131591796875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0108.png,-0.0200958251953125,0.0200958251953125,False,0.10968017578125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0109.png,-0.027069091796875,0.027069091796875,False,0.148193359375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0110.png,-0.0223846435546875,0.0223846435546875,False,0.07989501953125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0111.png,-0.0211639404296875,0.0211639404296875,False,0.191162109375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0112.png,-0.01202392578125,0.01202392578125,False,0.14013671875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0113.png,-0.01328277587890625,0.01328277587890625,False,0.133544921875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0114.png,-0.0153961181640625,0.0153961181640625,False,0.0914306640625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0115.png,-0.02618408203125,0.02618408203125,False,0.2037353515625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0116.png,-0.0184783935546875,0.0184783935546875,False,0.1646728515625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0117.png,-0.0181884765625,0.0181884765625,False,0.09405517578125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0118.png,-0.0238800048828125,0.0238800048828125,False,0.12005615234375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0119.png,-0.0189208984375,0.0189208984375,False,0.077880859375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0120.png,-0.02801513671875,0.02801513671875,False,0.08428955078125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0121.png,-0.0278472900390625,0.0278472900390625,False,0.12396240234375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0122.png,-0.0212554931640625,0.0212554931640625,False,0.1881103515625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0123.png,-0.0281524658203125,0.0281524658203125,False,0.07586669921875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0124.png,-0.02783203125,0.02783203125,False,0.14013671875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0125.png,-0.01538848876953125,0.01538848876953125,False,0.0611572265625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0126.png,-0.0202484130859375,0.0202484130859375,False,0.21484375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0127.png,-0.0284423828125,0.0284423828125,False,0.130126953125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0128.png,-0.017486572265625,0.017486572265625,False,0.1300048828125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0129.png,-0.01934814453125,0.01934814453125,False,0.14501953125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0130.png,-0.0163421630859375,0.0163421630859375,False,0.0828857421875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0131.png,-0.023101806640625,0.023101806640625,False,0.242919921875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0132.png,-0.01544952392578125,0.01544952392578125,False,0.1405029296875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0133.png,-0.0232086181640625,0.0232086181640625,False,0.15380859375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0134.png,-0.01739501953125,0.01739501953125,False,0.08154296875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0135.png,-0.0276336669921875,0.0276336669921875,False,0.18701171875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0136.png,-0.025634765625,0.025634765625,False,0.1806640625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0137.png,-0.0261993408203125,0.0261993408203125,False,0.08074951171875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0138.png,-0.0234832763671875,0.0234832763671875,False,0.127685546875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0139.png,-0.0107421875,0.0107421875,False,0.130126953125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0140.png,-0.0227813720703125,0.0227813720703125,False,0.08905029296875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0141.png,-0.02178955078125,0.02178955078125,False,0.11834716796875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0142.png,-0.023193359375,0.023193359375,False,0.201416015625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0143.png,-0.012359619140625,0.012359619140625,False,0.06884765625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0144.png,-0.028900146484375,0.028900146484375,False,0.178955078125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0145.png,-0.02972412109375,0.02972412109375,False,0.1138916015625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0146.png,-0.02056884765625,0.02056884765625,False,0.19775390625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0147.png,-0.024200439453125,0.024200439453125,False,0.1531982421875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0148.png,-0.0435791015625,0.0435791015625,False,0.0784912109375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0149.png,-0.019378662109375,0.019378662109375,False,0.103759765625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0150.png,-0.031097412109375,0.031097412109375,False,0.2093505859375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0151.png,-0.024169921875,0.024169921875,False,0.2305908203125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0152.png,-0.01465606689453125,0.01465606689453125,False,0.131103515625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0153.png,-0.0178680419921875,0.0178680419921875,False,0.1627197265625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0154.png,-0.0158843994140625,0.0158843994140625,False,0.0789794921875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0155.png,-0.0279998779296875,0.0279998779296875,False,0.1571044921875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0156.png,-0.02264404296875,0.02264404296875,False,0.1610107421875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0157.png,-0.01611328125,0.01611328125,False,0.05291748046875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0158.png,-0.0254364013671875,0.0254364013671875,False,0.126953125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0159.png,-0.01297760009765625,0.01297760009765625,False,0.12237548828125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0160.png,-0.0178070068359375,0.0178070068359375,False,0.08831787109375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0161.png,-0.0292510986328125,0.0292510986328125,False,0.1173095703125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0162.png,-0.0206146240234375,0.0206146240234375,False,0.155029296875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0163.png,-0.01387786865234375,0.01387786865234375,False,0.06396484375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0164.png,-0.03125,0.03125,False,0.22509765625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0165.png,-0.022979736328125,0.022979736328125,False,0.13037109375
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0166.png,-0.0206298828125,0.0206298828125,False,0.2056884765625
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0167.png,-0.02227783203125,0.02227783203125,False,0.07891845703125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0168.png,-0.02081298828125,0.02081298828125,False,0.09307861328125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0169.png,-0.032989501953125,0.032989501953125,False,0.1300048828125
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0170.png,-0.014373779296875,0.014373779296875,False,0.08026123046875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0171.png,-0.0262908935546875,0.0262908935546875,False,0.1904296875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0172.png,-0.0142669677734375,0.0142669677734375,False,0.10614013671875
data\raw\generated\sd1-5,512,max,jpeg_80,lpips_vgg_2,0173.png,-0.0224456787109375,0.0224456787109375,False,0.17578125
